Title,Price,isPrime,Url,Rating,Reviews,Id
HD6450 Schede video HD DDR3 scheda grafica da 2 GB per desktop,45.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfbXRmOjIwMTA4MjMwMjU3MDk4OjowOjo&url=%2FHD6450-Schede-scheda-grafica-desktop%2Fdp%2FB07JX56HQC%2Fref%3Dsr_1_132_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-132-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.9,147,148
ZkeeShop Dual 6 Pin Female to 8 Pin Male Adapter Power Cable GPU Power Cable 8 Inch (1 PCS),9.99,1,https://www.amazon.it//ZkeeShop-Female-Adapter-Power-Cable/dp/B08PSGMMVN/ref=sr_1_134?keywords=gpu&qid=1699441280&sr=8-134,4.8,15,149
Fasgear Cavo di alimentazione PCIe 5.0 GPU manicotto 70 cm | Connettore 16pin (12+4) 12VHPWR per RTX 3090 Ti 4080 4090 | 3x8pin (6+2) PCI-e maschio spine compatibili per ASUS EVGA Seasonic modulare,37.98,1,https://www.amazon.it//Fasgear-alimentazione-manicotto-Connettore-compatibili/dp/B0BN1F9HJX/ref=sr_1_135?keywords=gpu&qid=1699441280&sr=8-135,4.5,332,150
"VBESTLIFE Scheda Grafica RX580 8G GDDR5, Doppia Ventola 1244 MHz 14000 MHz 256 Bit GPU Schede Grafiche da Gioco, Supporto 3 DP HD Interfaccia Multimediale Scheda Video Scheda Video",124.17,1,https://www.amazon.it//VBESTLIFE-Grafiche-Supporto-Interfaccia-Multimediale/dp/B0BFR4L3HS/ref=sr_1_136?keywords=gpu&qid=1699441280&sr=8-136&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,5.0,1,151
"ASUS NVIDIA GeForce RTX 4080 Noctua OC Edition Scheda Grafica, 16 GB GDDR6X 256-bit 22,4 Gbps PCIE 4.0, GPU Tweak III, RTX4080-O16G-NOCTUA",1731.38,0,https://www.amazon.it//ASUS-GeForce-Grafica-256-bit-RTX4080-O16G-NOCTUA/dp/B0BZ1QHDHZ/ref=sr_1_137?keywords=gpu&qid=1699441280&sr=8-137&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.4,7,152
"ASUS DUAL NVIDIA GeForce RTX 3060 Ti OC Edition Scheda Grafica Gaming, OpenGL 4.6, 8 GB GDDR6X, PCIe 4.0, HDMI 2.1a, DisplayPort 1.4a, GPU Tweak II, Nero",389.9,0,https://www.amazon.it//ASUS-NVIDIA-GeForce-Grafica-DisplayPort/dp/B0BQJLPVSP/ref=sr_1_138?keywords=gpu&qid=1699441280&sr=8-138&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.7,117,153
"Vaizdo plokA!tA,,aEUR"" Grafikos plokA!tA,,aEUR""|PALIT|NVIDIA GeForce RTX 4080|16 GB|GDDR6X|256 bit|PCIE 4.0 16x|GPU 2205 MHz|1xHDMI|3xDisplayPort|NED4080S19T2-1030G",1439.51,1,https://www.amazon.it//plok%C5%A1t%C3%84-Grafikos-GeForce-3xDisplayPort-NED4080S19T2-1030G/dp/B0BJZXQZ9J/ref=sr_1_139?keywords=gpu&qid=1699441280&sr=8-139&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,25,154
"EZDIY-FAB GPU Holder Brace Supporto Della Scheda Grafica GPU Supporto Della Scheda Video con 5V 3 pin ARGB LED,Video Card Sag Holder/Holster Bracket Support RX6700,RTX3090-309EZ-Nero",19.99,1,https://www.amazon.it//EZDIY-FAB-Supporto-Grafica-Holster-RTX3090-309EZ-Nero/dp/B0946MYTH7/ref=sr_1_140?keywords=gpu&qid=1699441280&sr=8-140,4.2,99,155
"LINKUP - AVA5 Cavo Riser PCIE 5.0a""fPronto Futuro per Supporto GPU Verticale Gen 5a""fVelocitA  x16 128GB/s con Ritiming del Link e Correzione Errori di Potenzaa""fPCIE 4.0 Compatibilea""fAngolo Retto, Nero 15cm",88.95,1,https://www.amazon.it//LINKUP-5-0%E2%94%83Pronto-5%E2%94%83Velocit%C3%A0-Potenza%E2%94%83PCIE-Compatibile%E2%94%83Angolo/dp/B0CC3SZZ7R/ref=sr_1_141?keywords=gpu&qid=1699441280&sr=8-141,4.5,2000,156
"EZDIY-FAB Prolunga del Cavo di Alimentazione Della GPU,16pin (12+4) 12VHPWR PCIe 5.0 Connettore Maschio-Femmina per RTX 3090Ti 4070Ti 4080 4090,con Cavo a Pettine-16AWG/Nero Bianco",19.99,1,https://www.amazon.it//EZDIY-FAB-Alimentazione-Connettore-Maschio-Femmina-Pettine-16AWG/dp/B0BXN7RCWW/ref=sr_1_142?keywords=gpu&qid=1699441280&sr=8-142,4.8,39,157
2 Pcs Supporto Scheda Video Supporto gpu Supporto Scheda Video Verticale Supporto Verticale gpu Staffa Scheda Video Sostegno Scheda Video Supporto gpu Supporto Scheda Grafica Bracket in Alluminio,9.98,1,https://www.amazon.it//Supporto-Verticale-Sostegno-Grafica-Alluminio/dp/B0BVR33YCJ/ref=sr_1_143?keywords=gpu&qid=1699441280&sr=8-143,4.3,10,158
"Sapphire Technology PULSE AMD Radeon RX 6600 Scheda video da gaming, 8GB",234.0,0,https://www.amazon.it//SAPPHIRE-Scheda-gaming-Radeon-Triplo/dp/B09G3F8PM7/ref=sr_1_144?keywords=gpu&qid=1699441280&sr=8-144&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,573,159
"AsiaHorse Ventola per PC per GPU,Ventola per scheda grafica per computer PWM da 80 mm con supporto per scheda grafica,ventola GPU ARGB fino a 1800 RPM,dispositivo di raffreddamento GPU, Nero",27.99,1,https://www.amazon.it//AsiaHorse-Supporto-grafica-supporto-installare/dp/B0B4K8JS93/ref=sr_1_145?keywords=gpu&qid=1699441280&sr=8-145,4.0,88,160
"SAPLOS Radeon RX 550 Low Profile Scheda Video, 4GB, GDDR5, 128-bit, VGA DVI-D HDMI, Video Card PC Gaming, 4k Displays, Computer GPU, SFF Small Form Factor (includere mini staffa)",119.99,1,https://www.amazon.it//SAPLOS-Radeon-RX-550-Grafiche/dp/B09H5RTCWD/ref=sr_1_147?keywords=gpu&qid=1699441280&sr=8-147&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.0,22,161
"luoshaPUCY Supporto Scheda Grafica GPU Supporto in Alluminio, Supporto Scheda Video Verticale Brace Regolabile, Reggi Scheda Video, Sostegno GPU, Nero",8.99,1,https://www.amazon.it//luoshaPUCY-Supporto-Alluminio-Verticale-Regolabile/dp/B0BVH6ZKL2/ref=sr_1_148?keywords=gpu&qid=1699441280&sr=8-148,4.6,55,162
"Cavo di alimentazione GPU PCIE 5.0 70 cm, connettore 12VHPWR a 16 pin (12+4) per RTX 3090 Ti 4080 4090, connettore CPU 3x8pin (4+4) solo per alimentatori modulari Corsair/Great Wall/Thermaltake (nero)",30.59,1,https://www.amazon.it//alimentazione-connettore-alimentatori-modulari-Thermaltake/dp/B0BWMT6WSH/ref=sr_1_149?keywords=gpu&qid=1699441280&sr=8-149,4.3,8,163
"GSDGV VC-20MINI Supporto per scheda grafica GPU, supporto GPU in alluminio strutturato regolabile in altezza, supporto per scheda video in metallo, facile da installare (nero)",2.99,1,https://www.amazon.it//GSDGV-VC-20MINI-strutturato-regolabile-installare/dp/B09FLJ1NHG/ref=sr_1_151?keywords=gpu&qid=1699441280&sr=8-151,3.8,9,164
"ARCTIC TP-3: Thermal Pad Premium Performance, 120 x 20 x 1,0 mm (4 Pezzi) - Pad termico Alta prestazione, particolarmente morbido, ideale come Gap-Filler, manipolazione sicura",7.99,1,https://www.amazon.it//gp/bestsellers/pc/22217670031/ref=sr_bs_55_22217670031_1,4.6,264,165
"Scheda Grafica RX580, Scheda Grafica per Computer GDDR5 da 8 GB a 256 Bit con Doppia Ventola 1284/7000 MHz, Scheda Grafica Dedicata per Giochi per Computer Desktop con HDMI, 3 X DP per Computer",178.4,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfYnRmOjMwMDA2ODUwMTUxNjQzMjo6MDo6&url=%2FGrafica-Computer-Ventola-Dedicata-Desktop%2Fdp%2FB0BHQYMXXN%2Fref%3Dsr_1_153_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-153-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,3.6,14,166
"Scheda Grafica RX 580, Scheda Grafica GDDR5 da 8 GB con GPU 1284 MHz, 60 Hz 4K, PCI Express 3.0, 2 Ventole di Raffreddamento, Scheda Grafica da Gioco per CAD 3D, CAM, Editing Video e Immagini",120.17,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfYnRmOjMwMDAwNTcxNzQ4NDQzMjo6MDo6&url=%2FGrafica-Express-Ventole-Raffreddamento-Immagini%2Fdp%2FB0BHWXNCH4%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-155-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,3.6,42,167
"Scheda Grafica per PC, Scheda Grafica da Gioco 8GB GDDR5 256bit 1284/7000MHz PCIE 3.0, Scheda Grafica GPU 1080P con Porta HDMI/DP/DVI, Raffreddamento a Doppia Ventola(RX-580)",145.21,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfYnRmOjIwMTE3NjI3MTg0MTk4OjowOjo&url=%2FScheda-Grafica-7000MHz-Raffreddamento-Ventola%2Fdp%2FB0BN8VHGR6%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-156-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2.9,4,168
"BREUNOR POSEIDONE - Pc Gaming i9 13900K 24 Core fino a 5.80 GHz, RTX 4070 12GB, Ram 32Gb DDR5 5600MHz, Ssd Nvme 1000GB, Dissipatore Liquido 240mm, Win 11 Pro, Pc da gaming, Pc desktop gaming",1999.99,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYXRmX25leHQ6MzAwMDUwOTEzMzk2NjMyOjowOjo&url=%2FBREUNOR-POSEIDONE-4000MHZ-Dissipatore-assemblato%2Fdp%2FB09GPXPWK7%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-145-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.6,164,169
"Elprico Staffa di Supporto GPU, Supporto per Scheda Grafica Scorrevole Regolabile in Lega di Alluminio ARGB, Staffa di Abbassamento GPU con Base Magnetica in Gomma per Scheda Grafica (Nero)",28.39,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYXRmX25leHQ6MzAwMDQxMTI0MDcwMjMyOjowOjo&url=%2FElprico-Scorrevole-Regolabile-Alluminio-Abbassamento%2Fdp%2FB0C5R773PR%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,5.0,1,170
"Mini PC ARM, Khadas Edge2 RK3588S 16+64G con CPU a 8 core a 64 bit, GPU ARM Mali-G610 MP4, 6 TOPS AI NPU, Wi-Fi 6, Bluetooth 5.0, display e decoder 8K, pagine 4K e 4 displays separati",274.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYXRmX25leHQ6MzAwMDgzNjQ1NDU2NDMyOjowOjo&url=%2FRK3588S-Mali-G610-Bluetooth-displays-separati%2Fdp%2FB0BFWXD9BK%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-147-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,5.0,1,171
"upHere Supporto GPU 5V ARGB Scheda Grafica con striscia a doppio LED,Regolazione a 360 gradi,impedisce l'abbassamento, per tutte le Schede Grafiche,GH05CK-D",29.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYXRmX25leHQ6MjAxNjAxNDY1MzQ3OTg6OjA6Og&url=%2FupHere-Supporto-Regolazione-impedisce-labbassamento%2Fdp%2FB0C27XQGDB%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.5,4,172
"GSDGV VC-20MINI Supporto per scheda grafica GPU, supporto GPU in alluminio strutturato regolabile in altezza, supporto per scheda video in metallo, facile da installare (nero)",2.99,1,https://www.amazon.it//GSDGV-VC-20MINI-strutturato-regolabile-installare/dp/B09FLJ1NHG/ref=sr_1_149?keywords=gpu&qid=1699441287&sr=8-149,3.8,9,173
"ARCTIC TP-3: Thermal Pad Premium Performance, 120 x 20 x 1,0 mm (4 Pezzi) - Pad termico Alta prestazione, particolarmente morbido, ideale come Gap-Filler, manipolazione sicura",7.99,1,https://www.amazon.it//gp/bestsellers/pc/22217670031/ref=sr_bs_5_22217670031_1,4.6,264,174
"Asus TUF Gaming 1660Ti EVO OC Scheda Grafica, 6 GB GDDR6, PCIe 3.0, 2 HDMI 2.0b, 1 DisplayPort 1.4, 1 DVI-D, OpenGL 4.6, NVIDIA G-SYNC, Overclock Edition, PSU Consigliata 450W, GPU Tweak II, Nero",299.9,0,https://www.amazon.it//ASUS-Grafica-DisplayPort-Overclock-Consigliata/dp/B09C8YJZH5/ref=sr_1_151?keywords=gpu&qid=1699441287&sr=8-151&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,237,175
"LINKUP - Compatibile con GPU NVIDIA RTX3000 Ampere Founders Editiona""fAdattatore PSU ad alta potenza in Teflon 16AWG rivestito in argento Fili Classificati UL con pettinea""f12P a 2x8Pa""f30cm 300mma""fArgento",25.95,1,https://www.amazon.it//LINKUP-Fe%E2%94%83Adattatore-PCI-%E2%94%8330cm-300mm%E2%94%83Argento/dp/B08Z5QYMFR/ref=sr_1_152?keywords=gpu&qid=1699441287&sr=8-152,3.8,62,176
"euroharry Ventola della scheda grafica 2 x 92 mm -Ventola a flusso d'aria elevato, Raffreddatore staffa PCI - Ventola GPU i 1/4OE supporta 5V, 7V, 12V i 1/4OE supporta supporta la scheda madre",22.83,1,https://www.amazon.it//euroharry-Ventola-grafica-Ventola-Raffreddatore/dp/B08V1B5JFX/ref=sr_1_153?keywords=gpu&qid=1699441287&sr=8-153,3.7,74,177
Fasgear Cavo di alimentazione PCI-e Gen 5.0-70 cm 16 pin (12+4 pin) 12VHPWR maschio a maschio - RTX 3090 Ti GPU 600W Cavo di alimentazione per scheda grafica RTX 40 Series | Alimentatori modulari,30.99,1,https://www.amazon.it//Fasgear-alimentazione-5-0-70-12VHPWR-maschio/dp/B0BF4C67GP/ref=sr_1_154?keywords=gpu&qid=1699441287&sr=8-154,4.3,38,178
"EZDIY-FAB Staffa verticale per scheda grafica PCIE, supporto verticale per GPU, kit di supporto VGA per scheda video, colore: nero",22.69,1,https://www.amazon.it//EZDIY-FAB-Supporto-verticale-PCIE-supporto/dp/B09WV7WGWF/ref=sr_1_158?keywords=gpu&qid=1699441287&sr=8-158,4.3,38,179
"SYY Pasta Termica 8g con Toolkit, Thermal Paste Nuovo aggiornamento Facile da Applicare, ConduttivitA  Termica Estremamente Alta, Pasta termoconduttiva per PC CPU GPU PS4 Processore",6.88,1,https://www.amazon.it//SYY-aggiornamento-Conduttivit%C3%A0-Estremamente-termoconduttiva/dp/B079DQS77Q/ref=sr_1_159?keywords=gpu&qid=1699441287&sr=8-159,4.6,11726,180
"Supporto Scheda Grafica GPU Supporto Supporto Scheda Video Supporto, Supporto Scheda Grafica, Supporto Scheda Video, Supporto GPU, alluminio aerospaziale anodizzato per RTX 4090TI 4090 4080 3090...",8.39,1,https://www.amazon.it//Supporto-Grafica-alluminio-aerospaziale-anodizzato/dp/B0BWR95857/ref=sr_1_160?keywords=gpu&qid=1699441287&sr=8-160,4.8,8,181
"ASUS TUF Gaming NVIDIA GeForce RTX 4060 Ti OC Edition Scheda Grafica, 8 GB GDDR6 128-bit 18 Gbps PCIE 4.0, GPU Tweak III, TUF-RTX4060TI-O8G-GAMING",512.15,0,https://www.amazon.it//VGA-Asus-RTX4060TI-8GB-TUF/dp/B0BRYY1JX8/ref=sr_1_161?keywords=gpu&qid=1699441287&sr=8-161&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,5.0,13,182
EZDIY-FAB [20cm PCIE 4.0 16x Cavo Riser ad Alta velocitA  Estremo PCI Express Port GPU Extension Card-Connettore ad Angolo Retto,45.99,1,https://www.amazon.it//EZDIY-FAB-IT2-PCIE4-0-20CM-90/dp/B08SJ99BKS/ref=sr_1_162?keywords=gpu&qid=1699441287&sr=8-162,3.6,30,183
"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Scheda Grafica, 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0, GPU NVIDIA Ampere, TUF-RTX4070TI-O12G-GAMING",959.11,0,https://www.amazon.it//ASUS-GeForce-Grafica-192-bit-TUF-RTX4070TI-O12G-GAMING/dp/B0BNW6598Y/ref=sr_1_163?keywords=gpu&qid=1699441287&sr=8-163&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,114,184
"AsiaHorse Upgrade 16AWG PSU Cavi Sleeve PC, Alimentatore Cavi per GPU/CPU, Cavi Alimentatore Computer con Pettini, Cable Management PC 24 Pin/(6+2) Pin/(4+4) Pin, 30 cm, Bianco Puro",36.89,1,https://www.amazon.it//AsiaHorse-Upgrade-Alimentatore-Computer-Management/dp/B0B4V8T8BD/ref=sr_1_164?keywords=gpu&qid=1699441287&sr=8-164,4.6,410,185
"ASUS ROG Strix NVIDIA GeForce RTX 4080 Scheda Grafica Gaming, OpenGL 4.6, 16 GB GDDR6X, PCIe 4.0, HDMI 2.1a, DisplayPort 1.4a, GPU Tweak III, Nero",1688.73,0,https://www.amazon.it//ASUS-NVIDIA-GeForce-Grafica-DisplayPort/dp/B0BJVHMS7K/ref=sr_1_165?keywords=gpu&qid=1699441287&sr=8-165&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.7,52,186
"Sirlyr Cavi PSU RGB, cavo di alimentazione GPU ARGB bianco completo 2 * 8 (6+2) pin, kit di prolunga Strimer 5V 3Pin sincronizzato, telaio bianco personalizzato (stile striscia connettore trasparente)",29.99,1,https://www.amazon.it//Sirlyr-alimentazione-sincronizzato-personalizzato-trasparente/dp/B0BBDWKL3F/ref=sr_1_166?keywords=gpu&qid=1699441287&sr=8-166,4.2,72,187
"Corsair Hydro X Series XG7 RGB Serie 30 FONDATORI EDITION GPU Water Block (3080) - Adatto a NVIDIAA(r) GeForce RTXa,,C/ (3080)",167.63,1,https://www.amazon.it//Corsair-Hydro-FOUNDERS-Water-Block/dp/B08NCSXYVX/ref=sr_1_167?keywords=gpu&qid=1699441287&sr=8-167&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.3,217,188
"upHere 5V 3PIN ARGB Supporto per Scheda Grafica,Regolabile Supporto per Scheda Video,Slot Singolo,GH03ARGB",16.99,1,https://www.amazon.it//upHere-Supporto-Grafica-Regolabile-GH03ARGB/dp/B09KBR58K8/ref=sr_1_168?keywords=gpu&qid=1699441287&sr=8-168,4.4,157,189
"Xiatiaosann 4 PCS ATX da 8 pin femmina a 8 pin maschio Adattatore angolato a 180 gradi, connettore del cavo di alimentazione GPU per scheda grafica desktop",11.99,1,https://www.amazon.it//Xiatiaosann-Adattatore-angolato-connettore-alimentazione/dp/B096TS23K2/ref=sr_1_169?keywords=gpu&qid=1699441287&sr=8-169,3.7,23,190
"YieJoya Cavo per scheda grafica, 8 pin a 8 pin, adattatore PCI Express da 8 pin a doppio PCI a 8 pin (6 + 2) scheda grafica PCI Express GPU VGA mineraria",14.99,1,https://www.amazon.it//YieJoya-grafica-adattatore-Express-mineraria/dp/B0BPMCWR7Q/ref=sr_1_170?keywords=gpu&qid=1699441287&sr=8-170,4.8,14,191
EZDIY-FAB Personalizzato PSU Estensione Cavo di Prolunga Manicotto MOD GPU PC Alimentatore per PC in Nylon Morbido Intrecciato con Kit Pettine 24PIN/8PIN a 6+2Pin/ 8PIN a 4+4PIN-300MM Bianco,25.99,1,https://www.amazon.it//EZDIY-FAB-IT2-WS-18AWG-300/dp/B082XNT8N1/ref=sr_1_171?keywords=gpu&qid=1699441287&sr=8-171,4.7,532,192
"PEPOYO AI Pad Termico 14,8 W/MK,85x45x2.5mm Thermal Pad, Pad Termici in Silicone per dissipatore di Calore/GPU/CPU/LED (2.5mm)",15.99,1,https://www.amazon.it//PEPOYO-AI-Cuscinetti-85x45x2-5mm-dissipatore/dp/B09QY9CLS4/ref=sr_1_172?keywords=gpu&qid=1699441287&sr=8-172,4.4,19,193
"Asus ROG Strix AMD Radeon RX 6600 XT OC Edition Scheda Grafica, AMD RDNA 2, PCIe 4.0, 8GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Ventole Axial Tech, Super Alloy Power II, GPU Tweak II, Nero",555.14,0,https://www.amazon.it//ASUS-Radeon-Grafica-DisplayPort-Ventole/dp/B09C8XV741/ref=sr_1_173?keywords=gpu&qid=1699441287&sr=8-173&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,38,194
"ASUS DUAL NVIDIA GeForce RTX 3060 Ti OC Edition Scheda Grafica Gaming, OpenGL 4.6, 8 GB GDDR6X, PCIe 4.0, HDMI 2.1a, DisplayPort 1.4a, GPU Tweak II, Bianco",409.18,1,https://www.amazon.it//ASUS-NVIDIA-GeForce-Grafica-DisplayPort/dp/B0BQJMHY95/ref=sr_1_174?keywords=gpu&qid=1699441287&sr=8-174&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.8,40,195
"CORSAIR iCUE LINK XG3 RGB Hybrid Waterblock per GPU - Sistema di Raffreddamento Ibrido Personalizzato - CompatibilitA  con RTX 4090, 4080, 3090 Ti, 3090, 3080 Ti, 3080 - Nero",209.9,1,https://www.amazon.it//CORSAIR-iCUE-LINK-Hybrid-Waterblock/dp/B0CDHF2NVY/ref=sr_1_175?keywords=gpu&qid=1699441287&sr=8-175&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,3.9,4,196
"Bewinner Scheda Grafica RX580 8GB, GDDR5 256bit Scheda Grafica per Computer con Doppia Ventola 1284MHz 7000MHz Scheda Grafica Discreta per Giochi per Computer Desktop con HDMI, DP X 3, DVI",147.69,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfbXRmOjMwMDA2ODUyMzc5NjQzMjo6MDo6&url=%2FBewinner-Grafica-Computer-Ventola-Discreta%2Fdp%2FB0BW9HX368%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-177-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.0,1,197
"Scheda Grafica per Computer 4G, GTX1050Ti 4G DDR5 Scheda Grafica per Computer Desktop a Doppia Ventola 1250MHz 128bit, con Slot Grafico PCIE 2.0, 640 UnitA , per Computer Desktop a Doppia Ventola",132.17,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfbXRmOjMwMDA4MzYwNDQ3MjMzMjo6MDo6&url=%2FGrafica-Computer-GTX1050Ti-Desktop-Ventola%2Fdp%2FB09FYRC5LQ%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-178-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.3,7,198
EZDIY-FAB Personalizzato PSU Estensione Cavo di Prolunga Manicotto MOD GPU PC Alimentatore per PC in Nylon Morbido Intrecciato con Kit Pettine 24PIN/8PIN a 6+2Pin/ 8PIN a 4+4PIN-300MM Bianco,25.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfbXRmOjIwMDQ5ODE5ODk5Mjk4OjowOjo&url=%2FEZDIY-FAB-IT2-WS-18AWG-300%2Fdp%2FB082XNT8N1%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-179-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.7,532,199
"CERRXIAN 12VHPWR 180 Gradi Angolo Adattatore, PCI-e 5.0 12VHPWR ATX3.0 600W 16 Pin 180 Gradi Angolo Femmina a Maschio, per Scheda Grafica GPU 12+4pin RTX 3090Ti 4070Ti 4080 4090 (Tipo B)",14.39,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfbXRmOjIwMTU5NDQwODQyMzk4OjowOjo&url=%2FCERRXIAN-12VHPWR-Adattatore-Femmina-Maschio%2Fdp%2FB0C4PKJ7BG%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-180-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.4,25,200
XFX RX 6700XT 12 GB SWFT 309 Gaming RX-67XTYJFDV,359.0,0,https://www.amazon.it//6700XT-12GB-XFX-SWFT-Gaming/dp/B08YKCC8XD/ref=sr_1_182?keywords=gpu&qid=1699441287&sr=8-182&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,962,201
